sd -5.09494 (-0.010439,0.000000) (-0.014144,0.000000) (-0.010439,0.000000) (-0.009310,0.000000) (-0.014785,0.000000) (-0.022694,0.000000) (-0.037296,0.000000) (-0.022694,0.000000) (-0.037296,0.000000) (-0.009310,0.000000) (-0.014785,0.000000) (-0.035732,0.000000) (-0.050373,0.000000) (-0.035732,0.000000) (-0.046190,0.000000) (-0.064449,0.000000) (-0.046190,0.000000) (-0.029132,0.000000) (-0.034376,0.000000) (-0.069971,0.000000) (-0.084259,0.000000) (-0.069971,0.000000) (-0.084259,0.000000) (-0.029132,0.000000) (-0.034376,0.000000) (-0.071414,0.000000) (-0.100715,0.000000) (-0.071414,0.000000) (-0.080812,0.000000) (-0.113614,0.000000) (-0.080812,0.000000) (-0.047226,0.000000) (-0.051481,0.000000) (-0.113607,0.000000) (-0.125095,0.000000) (-0.113607,0.000000) (-0.125095,0.000000) (-0.047226,0.000000) (-0.051481,0.000000) (-0.100935,0.000000) (-0.142591,0.000000) (-0.100935,0.000000) (-0.107467,0.000000) (-0.151614,0.000000) (-0.107466,0.000000) (-0.060466,0.000000) (-0.062739,0.000000) (-0.145587,0.000000) (-0.151978,0.000000) (-0.145587,0.000000) (-0.151978,0.000000) (-0.060466,0.000000) (-0.062739,0.000000) (-0.118995,0.000000) (-0.168364,0.000000) (-0.118995,0.000000) (-0.120981,0.000000) (-0.171006,0.000000) (-0.120981,0.000000) (-0.066397,0.000000) (-0.065833,0.000000) (-0.159756,0.000000) (-0.159370,0.000000) (-0.159756,0.000000) (-0.159370,0.000000) (-0.066398,0.000000) (-0.065833,0.000000) (-0.121830,0.000000) (-0.172710,0.000000) (-0.121830,0.000000) (-0.118044,0.000000) (-0.167096,0.000000) (-0.118044,0.000000) (-0.063493,0.000000) (-0.059485,0.000000) (-0.152273,0.000000) (-0.144134,0.000000) (-0.152273,0.000000) (-0.144134,0.000000) (-0.063493,0.000000) (-0.059485,0.000000) (-0.107394,0.000000) (-0.152780,0.000000) (-0.107395,0.000000) (-0.097093,0.000000) (-0.137629,0.000000) (-0.097093,0.000000) (-0.051055,0.000000) (-0.043263,0.000000) (-0.121297,0.000000) (-0.104998,0.000000) (-0.121297,0.000000) (-0.104998,0.000000) (-0.051055,0.000000) (-0.043263,0.000000) (-0.074776,0.000000) (-0.107229,0.000000) (-0.074776,0.000000) (-0.057735,0.000000) (-0.081780,0.000000) (-0.057735,0.000000) (-0.028500,0.000000) (-0.017153,0.000000) (-0.065532,0.000000) (-0.041142,0.000000) (-0.065532,0.000000) (-0.041142,0.000000) (-0.028500,0.000000) (-0.017153,0.000000) (-0.022351,0.000000) (-0.033380,0.000000) (-0.022351,0.000000)
su -5.09493 (0.022351,0.000000) (0.033381,0.000000) (0.022351,0.000000) (0.017153,0.000000) (0.028501,0.000000) (0.041143,0.000000) (0.065532,0.000000) (0.041143,0.000000) (0.065532,0.000000) (0.017153,0.000000) (0.028501,0.000000) (0.057736,0.000000) (0.081781,0.000000) (0.057736,0.000000) (0.074776,0.000000) (0.107229,0.000000) (0.074776,0.000000) (0.043264,0.000000) (0.051055,0.000000) (0.104999,0.000000) (0.121297,0.000000) (0.104999,0.000000) (0.121297,0.000000) (0.043264,0.000000) (0.051055,0.000000) (0.097094,0.000000) (0.137630,0.000000) (0.097094,0.000000) (0.107394,0.000000) (0.152779,0.000000) (0.107394,0.000000) (0.059485,0.000000) (0.063492,0.000000) (0.144135,0.000000) (0.152272,0.000000) (0.144135,0.000000) (0.152272,0.000000) (0.059485,0.000000) (0.063492,0.000000) (0.118044,0.000000) (0.167096,0.000000) (0.118044,0.000000) (0.121829,0.000000) (0.172707,0.000000) (0.121829,0.000000) (0.065833,0.000000) (0.066397,0.000000) (0.159369,0.000000) (0.159755,0.000000) (0.159369,0.000000) (0.159755,0.000000) (0.065833,0.000000) (0.066397,0.000000) (0.120980,0.000000) (0.171004,0.000000) (0.120980,0.000000) (0.118994,0.000000) (0.168363,0.000000) (0.118994,0.000000) (0.062738,0.000000) (0.060466,0.000000) (0.151977,0.000000) (0.145587,0.000000) (0.151977,0.000000) (0.145587,0.000000) (0.062738,0.000000) (0.060467,0.000000) (0.107466,0.000000) (0.151613,0.000000) (0.107466,0.000000) (0.100936,0.000000) (0.142592,0.000000) (0.100936,0.000000) (0.051481,0.000000) (0.047227,0.000000) (0.125095,0.000000) (0.113609,0.000000) (0.125095,0.000000) (0.113609,0.000000) (0.051481,0.000000) (0.047227,0.000000) (0.080813,0.000000) (0.113615,0.000000) (0.080812,0.000000) (0.071416,0.000000) (0.100717,0.000000) (0.071416,0.000000) (0.034377,0.000000) (0.029132,0.000000) (0.084261,0.000000) (0.069973,0.000000) (0.084261,0.000000) (0.069973,0.000000) (0.034377,0.000000) (0.029132,0.000000) (0.046191,0.000000) (0.064451,0.000000) (0.046191,0.000000) (0.035733,0.000000) (0.050374,0.000000) (0.035733,0.000000) (0.014786,0.000000) (0.009310,0.000000) (0.037296,0.000000) (0.022695,0.000000) (0.037296,0.000000) (0.022695,0.000000) (0.014786,0.000000) (0.009310,0.000000) (0.010439,0.000000) (0.014145,0.000000) (0.010439,0.000000)
su -5.00284 (-0.038351,0.000000) (-0.057336,0.000000) (-0.038351,0.000000) (-0.029030,0.000000) (-0.046719,0.000000) (-0.069690,0.000000) (-0.107340,0.000000) (-0.069690,0.000000) (-0.107340,0.000000) (-0.029030,0.000000) (-0.046719,0.000000) (-0.092137,0.000000) (-0.130427,0.000000) (-0.092137,0.000000) (-0.112191,0.000000) (-0.160909,0.000000) (-0.112191,0.000000) (-0.062142,0.000000) (-0.066427,0.000000) (-0.150965,0.000000) (-0.157832,0.000000) (-0.150965,0.000000) (-0.157832,0.000000) (-0.062142,0.000000) (-0.066427,0.000000) (-0.118210,0.000000) (-0.167489,0.000000) (-0.118210,0.000000) (-0.112294,0.000000) (-0.159774,0.000000) (-0.112294,0.000000) (-0.056166,0.000000) (-0.047139,0.000000) (-0.136230,0.000000) (-0.113109,0.000000) (-0.136230,0.000000) (-0.113109,0.000000) (-0.056165,0.000000) (-0.047139,0.000000) (-0.074030,0.000000) (-0.104752,0.000000) (-0.074030,0.000000) (-0.048946,0.000000) (-0.069395,0.000000) (-0.048946,0.000000) (-0.018156,0.000000) (-0.002345,0.000000) (-0.044047,0.000000) (-0.005714,0.000000) (-0.044047,0.000000) (-0.005714,0.000000) (-0.018156,0.000000) (-0.002345,0.000000) (0.011638,0.000000) (0.016461,0.000000) (0.011638,0.000000) (0.040863,0.000000) (0.057829,0.000000) (0.040863,0.000000) (0.029894,0.000000) (0.043629,0.000000) (0.072353,0.000000) (0.104954,0.000000) (0.072353,0.000000) (0.104954,0.000000) (0.029894,0.000000) (0.043629,0.000000) (0.091427,0.000000) (0.128972,0.000000) (0.091427,0.000000) (0.109469,0.000000) (0.154683,0.000000) (0.109469,0.000000) (0.062083,0.000000) (0.067087,0.000000) (0.150813,0.000000) (0.161263,0.000000) (0.150813,0.000000) (0.161263,0.000000) (0.062083,0.000000) (0.067087,0.000000) (0.123555,0.000000) (0.173679,0.000000) (0.123555,0.000000) (0.122527,0.000000) (0.172853,0.000000) (0.122527,0.000000) (0.062143,0.000000) (0.057117,0.000000) (0.152316,0.000000) (0.137075,0.000000) (0.152316,0.000000) (0.137075,0.000000) (0.062143,0.000000) (0.057117,0.000000) (0.093867,0.000000) (0.130947,0.000000) (0.093867,0.000000) (0.076620,0.000000) (0.108065,0.000000) (0.076620,0.000000) (0.032415,0.000000) (0.021024,0.000000) (0.081825,0.000000) (0.051226,0.000000) (0.081825,0.000000) (0.051226,0.000000) (0.032415,0.000000) (0.021024,0.000000) (0.023831,0.000000) (0.032270,0.000000) (0.023831,0.000000)
sd -5.00284 (0.023831,0.000000) (0.032269,0.000000) (0.023831,0.000000) (0.021024,0.000000) (0.032415,0.000000) (0.051225,0.000000) (0.081825,0.000000) (0.051225,0.000000) (0.081825,0.000000) (0.021024,0.000000) (0.032415,0.000000) (0.076620,0.000000) (0.108064,0.000000) (0.076620,0.000000) (0.093866,0.000000) (0.130946,0.000000) (0.093866,0.000000) (0.057116,0.000000) (0.062143,0.000000) (0.137073,0.000000) (0.152316,0.000000) (0.137073,0.000000) (0.152316,0.000000) (0.057116,0.000000) (0.062143,0.000000) (0.122526,0.000000) (0.172851,0.000000) (0.122526,0.000000) (0.123555,0.000000) (0.173680,0.000000) (0.123555,0.000000) (0.067086,0.000000) (0.062084,0.000000) (0.161262,0.000000) (0.150815,0.000000) (0.161262,0.000000) (0.150815,0.000000) (0.067086,0.000000) (0.062084,0.000000) (0.109469,0.000000) (0.154684,0.000000) (0.109469,0.000000) (0.091428,0.000000) (0.128975,0.000000) (0.091428,0.000000) (0.043629,0.000000) (0.029895,0.000000) (0.104955,0.000000) (0.072354,0.000000) (0.104955,0.000000) (0.072354,0.000000) (0.043629,0.000000) (0.029895,0.000000) (0.040864,0.000000) (0.057831,0.000000) (0.040864,0.000000) (0.011638,0.000000) (0.016463,0.000000) (0.011638,0.000000) (-0.002345,0.000000) (-0.018156,0.000000) (-0.005713,0.000000) (-0.044046,0.000000) (-0.005713,0.000000) (-0.044046,0.000000) (-0.002345,0.000000) (-0.018156,0.000000) (-0.048946,0.000000) (-0.069395,0.000000) (-0.048946,0.000000) (-0.074030,0.000000) (-0.104751,0.000000) (-0.074030,0.000000) (-0.047139,0.000000) (-0.056165,0.000000) (-0.113110,0.000000) (-0.136229,0.000000) (-0.113110,0.000000) (-0.136229,0.000000) (-0.047139,0.000000) (-0.056165,0.000000) (-0.112295,0.000000) (-0.159775,0.000000) (-0.112295,0.000000) (-0.118209,0.000000) (-0.167488,0.000000) (-0.118209,0.000000) (-0.066427,0.000000) (-0.062142,0.000000) (-0.157833,0.000000) (-0.150965,0.000000) (-0.157833,0.000000) (-0.150965,0.000000) (-0.066427,0.000000) (-0.062142,0.000000) (-0.112192,0.000000) (-0.160909,0.000000) (-0.112192,0.000000) (-0.092137,0.000000) (-0.130427,0.000000) (-0.092137,0.000000) (-0.046719,0.000000) (-0.029030,0.000000) (-0.107340,0.000000) (-0.069690,0.000000) (-0.107340,0.000000) (-0.069690,0.000000) (-0.046719,0.000000) (-0.029030,0.000000) (-0.038351,0.000000) (-0.057336,0.000000) (-0.038351,0.000000)
su -4.84963 (0.053151,0.000000) (0.079605,0.000000) (0.053151,0.000000) (0.039301,0.000000) (0.059787,0.000000) (0.094499,0.000000) (0.137184,0.000000) (0.094499,0.000000) (0.137184,0.000000) (0.039301,0.000000) (0.059787,0.000000) (0.112366,0.000000) (0.158863,0.000000) (0.112366,0.000000) (0.121358,0.000000) (0.174092,0.000000) (0.121358,0.000000) (0.061413,0.000000) (0.051679,0.000000) (0.149519,0.000000) (0.122871,0.000000) (0.149519,0.000000) (0.122871,0.000000) (0.061413,0.000000) (0.051680,0.000000) (0.075967,0.000000) (0.107483,0.000000) (0.075967,0.000000) (0.037422,0.000000) (0.053261,0.000000) (0.037422,0.000000) (0.007343,0.000000) (-0.016994,0.000000) (0.018076,0.000000) (-0.040600,0.000000) (0.018076,0.000000) (-0.040600,0.000000) (0.007343,0.000000) (-0.016994,0.000000) (-0.053316,0.000000) (-0.075529,0.000000) (-0.053316,0.000000) (-0.090041,0.000000) (-0.127659,0.000000) (-0.090041,0.000000) (-0.056196,0.000000) (-0.065526,0.000000) (-0.135991,0.000000) (-0.157597,0.000000) (-0.135991,0.000000) (-0.157597,0.000000) (-0.056196,0.000000) (-0.065526,0.000000) (-0.122214,0.000000) (-0.172735,0.000000) (-0.122214,0.000000) (-0.114438,0.000000) (-0.161922,0.000000) (-0.114438,0.000000) (-0.055560,0.000000) (-0.039441,0.000000) (-0.134672,0.000000) (-0.095049,0.000000) (-0.134672,0.000000) (-0.095049,0.000000) (-0.055560,0.000000) (-0.039441,0.000000) (-0.051876,0.000000) (-0.073183,0.000000) (-0.051876,0.000000) (-0.008987,0.000000) (-0.012630,0.000000) (-0.008987,0.000000) (0.008030,0.000000) (0.031369,0.000000) (0.019371,0.000000) (0.075159,0.000000) (0.019371,0.000000) (0.075159,0.000000) (0.008030,0.000000) (0.031370,0.000000) (0.076993,0.000000) (0.108192,0.000000) (0.076993,0.000000) (0.107750,0.000000) (0.152134,0.000000) (0.107750,0.000000) (0.062065,0.000000) (0.068146,0.000000) (0.152077,0.000000) (0.163263,0.000000) (0.152077,0.000000) (0.163263,0.000000) (0.062065,0.000000) (0.068146,0.000000) (0.120204,0.000000) (0.167635,0.000000) (0.120204,0.000000) (0.108568,0.000000) (0.153264,0.000000) (0.108568,0.000000) (0.047773,0.000000) (0.032627,0.000000) (0.120741,0.000000) (0.079427,0.000000) (0.120741,0.000000) (0.079427,0.000000) (0.047773,0.000000) (0.032627,0.000000) (0.037666,0.000000) (0.050946,0.000000) (0.037666,0.000000)
sd -4.84963 (0.037666,0.000000) (0.050946,0.000000) (0.037666,0.000000) (0.032627,0.000000) (0.047773,0.000000) (0.079427,0.000000) (0.120741,0.000000) (0.079427,0.000000) (0.120741,0.000000) (0.032627,0.000000) (0.047773,0.000000) (0.108568,0.000000) (0.153264,0.000000) (0.108568,0.000000) (0.120205,0.000000) (0.167636,0.000000) (0.120205,0.000000) (0.068146,0.000000) (0.062066,0.000000) (0.163263,0.000000) (0.152079,0.000000) (0.163263,0.000000) (0.152079,0.000000) (0.068146,0.000000) (0.062066,0.000000) (0.107751,0.000000) (0.152135,0.000000) (0.107751,0.000000) (0.076995,0.000000) (0.108195,0.000000) (0.076995,0.000000) (0.031370,0.000000) (0.008032,0.000000) (0.075161,0.000000) (0.019373,0.000000) (0.075161,0.000000) (0.019373,0.000000) (0.031370,0.000000) (0.008032,0.000000) (-0.008985,0.000000) (-0.012627,0.000000) (-0.008985,0.000000) (-0.051875,0.000000) (-0.073181,0.000000) (-0.051875,0.000000) (-0.039439,0.000000) (-0.055559,0.000000) (-0.095047,0.000000) (-0.134670,0.000000) (-0.095047,0.000000) (-0.134670,0.000000) (-0.039440,0.000000) (-0.055559,0.000000) (-0.114437,0.000000) (-0.161921,0.000000) (-0.114437,0.000000) (-0.122213,0.000000) (-0.172734,0.000000) (-0.122213,0.000000) (-0.065526,0.000000) (-0.056195,0.000000) (-0.157597,0.000000) (-0.135990,0.000000) (-0.157597,0.000000) (-0.135990,0.000000) (-0.065526,0.000000) (-0.056195,0.000000) (-0.090041,0.000000) (-0.127659,0.000000) (-0.090041,0.000000) (-0.053316,0.000000) (-0.075528,0.000000) (-0.053316,0.000000) (-0.016994,0.000000) (0.007343,0.000000) (-0.040600,0.000000) (0.018076,0.000000) (-0.040600,0.000000) (0.018076,0.000000) (-0.016994,0.000000) (0.007343,0.000000) (0.037423,0.000000) (0.053261,0.000000) (0.037423,0.000000) (0.075967,0.000000) (0.107482,0.000000) (0.075967,0.000000) (0.051680,0.000000) (0.061413,0.000000) (0.122872,0.000000) (0.149519,0.000000) (0.122872,0.000000) (0.149519,0.000000) (0.051680,0.000000) (0.061413,0.000000) (0.121358,0.000000) (0.174092,0.000000) (0.121358,0.000000) (0.112366,0.000000) (0.158862,0.000000) (0.112366,0.000000) (0.059787,0.000000) (0.039301,0.000000) (0.137184,0.000000) (0.094499,0.000000) (0.137184,0.000000) (0.094499,0.000000) (0.059787,0.000000) (0.039301,0.000000) (0.053151,0.000000) (0.079604,0.000000) (0.053151,0.000000)
su -4.63752 (-0.067377,0.000000) (-0.101187,0.000000) (-0.067377,0.000000) (-0.048174,0.000000) (-0.067275,0.000000) (-0.116145,0.000000) (-0.154083,0.000000) (-0.116145,0.000000) (-0.154083,0.000000) (-0.048174,0.000000) (-0.067275,0.000000) (-0.117203,0.000000) (-0.165327,0.000000) (-0.117203,0.000000) (-0.101466,0.000000) (-0.145554,0.000000) (-0.101467,0.000000) (-0.042095,0.000000) (-0.013833,0.000000) (-0.103038,0.000000) (-0.033163,0.000000) (-0.103038,0.000000) (-0.033163,0.000000) (-0.042095,0.000000) (-0.013833,0.000000) (0.006409,0.000000) (0.009366,0.000000) (0.006409,0.000000) (0.064376,0.000000) (0.091646,0.000000) (0.064376,0.000000) (0.047650,0.000000) (0.064438,0.000000) (0.115294,0.000000) (0.154361,0.000000) (0.115294,0.000000) (0.154361,0.000000) (0.047650,0.000000) (0.064438,0.000000) (0.121608,0.000000) (0.172112,0.000000) (0.121608,0.000000) (0.108385,0.000000) (0.153696,0.000000) (0.108385,0.000000) (0.048294,0.000000) (0.021514,0.000000) (0.117102,0.000000) (0.051888,0.000000) (0.117102,0.000000) (0.051888,0.000000) (0.048294,0.000000) (0.021514,0.000000) (0.008593,0.000000) (0.012113,0.000000) (0.008593,0.000000) (-0.050343,0.000000) (-0.071270,0.000000) (-0.050344,0.000000) (-0.041541,0.000000) (-0.061446,0.000000) (-0.100547,0.000000) (-0.147785,0.000000) (-0.100547,0.000000) (-0.147785,0.000000) (-0.041541,0.000000) (-0.061446,0.000000) (-0.121011,0.000000) (-0.170669,0.000000) (-0.121011,0.000000) (-0.115948,0.000000) (-0.163800,0.000000) (-0.115948,0.000000) (-0.054062,0.000000) (-0.030482,0.000000) (-0.131573,0.000000) (-0.073592,0.000000) (-0.131573,0.000000) (-0.073592,0.000000) (-0.054062,0.000000) (-0.030482,0.000000) (-0.026163,0.000000) (-0.036773,0.000000) (-0.026163,0.000000) (0.033317,0.000000) (0.047274,0.000000) (0.033317,0.000000) (0.032970,0.000000) (0.057533,0.000000) (0.080596,0.000000) (0.137330,0.000000) (0.080596,0.000000) (0.137330,0.000000) (0.032970,0.000000) (0.057533,0.000000) (0.116391,0.000000) (0.162265,0.000000) (0.116391,0.000000) (0.125186,0.000000) (0.177011,0.000000) (0.125186,0.000000) (0.058518,0.000000) (0.043169,0.000000) (0.148167,0.000000) (0.104939,0.000000) (0.148167,0.000000) (0.104939,0.000000) (0.058518,0.000000) (0.043169,0.000000) (0.051135,0.000000) (0.069049,0.000000) (0.051135,0.000000)
sd -4.63751 (-0.051135,0.000000) (-0.069049,0.000000) (-0.051135,0.000000) (-0.043169,0.000000) (-0.058518,0.000000) (-0.104939,0.000000) (-0.148168,0.000000) (-0.104939,0.000000) (-0.148168,0.000000) (-0.043169,0.000000) (-0.058518,0.000000) (-0.125186,0.000000) (-0.177010,0.000000) (-0.125186,0.000000) (-0.116392,0.000000) (-0.162266,0.000000) (-0.116392,0.000000) (-0.057532,0.000000) (-0.032971,0.000000) (-0.137331,0.000000) (-0.080597,0.000000) (-0.137331,0.000000) (-0.080597,0.000000) (-0.057532,0.000000) (-0.032971,0.000000) (-0.033318,0.000000) (-0.047275,0.000000) (-0.033318,0.000000) (0.026162,0.000000) (0.036771,0.000000) (0.026161,0.000000) (0.030482,0.000000) (0.054062,0.000000) (0.073590,0.000000) (0.131573,0.000000) (0.073590,0.000000) (0.131573,0.000000) (0.030482,0.000000) (0.054062,0.000000) (0.115947,0.000000) (0.163799,0.000000) (0.115947,0.000000) (0.121011,0.000000) (0.170670,0.000000) (0.121011,0.000000) (0.061446,0.000000) (0.041542,0.000000) (0.147785,0.000000) (0.100548,0.000000) (0.147785,0.000000) (0.100548,0.000000) (0.061446,0.000000) (0.041542,0.000000) (0.050344,0.000000) (0.071271,0.000000) (0.050344,0.000000) (-0.008592,0.000000) (-0.012112,0.000000) (-0.008592,0.000000) (-0.021514,0.000000) (-0.048294,0.000000) (-0.051888,0.000000) (-0.117102,0.000000) (-0.051888,0.000000) (-0.117102,0.000000) (-0.021514,0.000000) (-0.048294,0.000000) (-0.108385,0.000000) (-0.153697,0.000000) (-0.108385,0.000000) (-0.121607,0.000000) (-0.172111,0.000000) (-0.121607,0.000000) (-0.064439,0.000000) (-0.047650,0.000000) (-0.154362,0.000000) (-0.115293,0.000000) (-0.154362,0.000000) (-0.115293,0.000000) (-0.064439,0.000000) (-0.047650,0.000000) (-0.064376,0.000000) (-0.091646,0.000000) (-0.064376,0.000000) (-0.006409,0.000000) (-0.009366,0.000000) (-0.006409,0.000000) (0.013833,0.000000) (0.042095,0.000000) (0.033164,0.000000) (0.103038,0.000000) (0.033164,0.000000) (0.103038,0.000000) (0.013833,0.000000) (0.042095,0.000000) (0.101467,0.000000) (0.145554,0.000000) (0.101467,0.000000) (0.117203,0.000000) (0.165326,0.000000) (0.117203,0.000000) (0.067275,0.000000) (0.048174,0.000000) (0.154084,0.000000) (0.116145,0.000000) (0.154084,0.000000) (0.116145,0.000000) (0.067276,0.000000) (0.048174,0.000000) (0.067377,0.000000) (0.101187,0.000000) (0.067377,0.000000)
su -4.36933 (0.081049,0.000000) (0.122196,0.000000) (0.081049,0.000000) (0.055420,0.000000) (0.068354,0.000000) (0.134191,0.000000) (0.156204,0.000000) (0.134191,0.000000) (0.156204,0.000000) (0.055420,0.000000) (0.068354,0.000000) (0.105819,0.000000) (0.148638,0.000000) (0.105819,0.000000) (0.056400,0.000000) (0.080747,0.000000) (0.056400,0.000000) (0.009709,0.000000) (-0.030771,0.000000) (0.024690,0.000000) (-0.072462,0.000000) (0.024690,0.000000) (-0.072462,0.000000) (0.009709,0.000000) (-0.030771,0.000000) (-0.086035,0.000000) (-0.122130,0.000000) (-0.086035,0.000000) (-0.121528,0.000000) (-0.173100,0.000000) (-0.121528,0.000000) (-0.064647,0.000000) (-0.046813,0.000000) (-0.156950,0.000000) (-0.112308,0.000000) (-0.156950,0.000000) (-0.112308,0.000000) (-0.064647,0.000000) (-0.046813,0.000000) (-0.053666,0.000000) (-0.075813,0.000000) (-0.053666,0.000000) (0.020063,0.000000) (0.028457,0.000000) (0.020064,0.000000) (0.030694,0.000000) (0.059447,0.000000) (0.074108,0.000000) (0.142813,0.000000) (0.074108,0.000000) (0.142813,0.000000) (0.030694,0.000000) (0.059447,0.000000) (0.120589,0.000000) (0.170411,0.000000) (0.120589,0.000000) (0.109363,0.000000) (0.154758,0.000000) (0.109363,0.000000) (0.046256,0.000000) (0.010519,0.000000) (0.112289,0.000000) (0.025586,0.000000) (0.112289,0.000000) (0.025586,0.000000) (0.046256,0.000000) (0.010519,0.000000) (-0.019473,0.000000) (-0.027453,0.000000) (-0.019473,0.000000) (-0.086498,0.000000) (-0.122336,0.000000) (-0.086498,0.000000) (-0.058497,0.000000) (-0.066135,0.000000) (-0.142198,0.000000) (-0.158916,0.000000) (-0.142198,0.000000) (-0.158916,0.000000) (-0.058497,0.000000) (-0.066135,0.000000) (-0.108990,0.000000) (-0.153052,0.000000) (-0.108990,0.000000) (-0.058891,0.000000) (-0.082802,0.000000) (-0.058891,0.000000) (-0.011332,0.000000) (0.028792,0.000000) (-0.028323,0.000000) (0.067924,0.000000) (-0.028323,0.000000) (0.067924,0.000000) (-0.011332,0.000000) (0.028792,0.000000) (0.083220,0.000000) (0.116043,0.000000) (0.083220,0.000000) (0.123853,0.000000) (0.175637,0.000000) (0.123853,0.000000) (0.063340,0.000000) (0.052084,0.000000) (0.160776,0.000000) (0.126321,0.000000) (0.160776,0.000000) (0.126321,0.000000) (0.063340,0.000000) (0.052084,0.000000) (0.063783,0.000000) (0.085927,0.000000) (0.063783,0.000000)
sd -4.36933 (0.063783,0.000000) (0.085927,0.000000) (0.063783,0.000000) (0.052084,0.000000) (0.063340,0.000000) (0.126321,0.000000) (0.160776,0.000000) (0.126321,0.000000) (0.160776,0.000000) (0.052084,0.000000) (0.063340,0.000000) (0.123853,0.000000) (0.175636,0.000000) (0.123853,0.000000) (0.083221,0.000000) (0.116044,0.000000) (0.083221,0.000000) (0.028792,0.000000) (-0.011331,0.000000) (0.067924,0.000000) (-0.028322,0.000000) (0.067924,0.000000) (-0.028322,0.000000) (0.028792,0.000000) (-0.011331,0.000000) (-0.058890,0.000000) (-0.082800,0.000000) (-0.058890,0.000000) (-0.108990,0.000000) (-0.153052,0.000000) (-0.108990,0.000000) (-0.066134,0.000000) (-0.058498,0.000000) (-0.158915,0.000000) (-0.142199,0.000000) (-0.158915,0.000000) (-0.142199,0.000000) (-0.066134,0.000000) (-0.058498,0.000000) (-0.086498,0.000000) (-0.122337,0.000000) (-0.086498,0.000000) (-0.019474,0.000000) (-0.027454,0.000000) (-0.019474,0.000000) (0.010519,0.000000) (0.046256,0.000000) (0.025584,0.000000) (0.112289,0.000000) (0.025584,0.000000) (0.112289,0.000000) (0.010519,0.000000) (0.046256,0.000000) (0.109362,0.000000) (0.154758,0.000000) (0.109362,0.000000) (0.120589,0.000000) (0.170411,0.000000) (0.120589,0.000000) (0.059447,0.000000) (0.030694,0.000000) (0.142813,0.000000) (0.074107,0.000000) (0.142813,0.000000) (0.074107,0.000000) (0.059447,0.000000) (0.030694,0.000000) (0.020063,0.000000) (0.028457,0.000000) (0.020063,0.000000) (-0.053666,0.000000) (-0.075813,0.000000) (-0.053666,0.000000) (-0.046814,0.000000) (-0.064647,0.000000) (-0.112308,0.000000) (-0.156949,0.000000) (-0.112308,0.000000) (-0.156949,0.000000) (-0.046814,0.000000) (-0.064646,0.000000) (-0.121529,0.000000) (-0.173101,0.000000) (-0.121529,0.000000) (-0.086034,0.000000) (-0.122128,0.000000) (-0.086034,0.000000) (-0.030771,0.000000) (0.009709,0.000000) (-0.072462,0.000000) (0.024690,0.000000) (-0.072462,0.000000) (0.024690,0.000000) (-0.030771,0.000000) (0.009709,0.000000) (0.056401,0.000000) (0.080747,0.000000) (0.056401,0.000000) (0.105819,0.000000) (0.148637,0.000000) (0.105819,0.000000) (0.068354,0.000000) (0.055420,0.000000) (0.156205,0.000000) (0.134191,0.000000) (0.156205,0.000000) (0.134191,0.000000) (0.068354,0.000000) (0.055420,0.000000) (0.081049,0.000000) (0.122195,0.000000) (0.081049,0.000000)
